2022-10-19 09:44:00.268 [main] INFO  com.xzkj.smsService.SmsApplication - Starting SmsApplication on localhost with PID 1193 (/Users/yoca-391/Desktop/works/csp_5G/service/service_sms/target/classes started by yoca-391 in /Users/yoca-391/Desktop/works/csp_5G)
2022-10-19 17:46:32.170 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-10-19 17:46:32.475 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-10-19 17:46:33.101 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8082 (http)
2022-10-19 17:46:33.127 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8082"]
2022-10-19 17:46:33.128 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2022-10-19 17:46:33.129 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.27]
2022-10-19 17:46:33.342 [main] INFO  o.a.c.c.ContainerBase.[Tomcat].[localhost].[/base] - Initializing Spring embedded WebApplicationContext
2022-10-19 17:46:33.343 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 3490 ms
2022-10-19 17:46:33.977 [main] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
2022-10-19 17:46:35.608 [main] INFO  com.netflix.config.sources.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2022-10-19 17:46:35.618 [main] INFO  com.netflix.config.sources.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2022-10-19 17:46:36.087 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2022-10-19 17:46:37.199 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Initializing ExecutorService
2022-10-19 17:46:37.609 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8082"]
2022-10-19 17:46:37.668 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8082 (http) with context path '/base'
2022-10-19 17:46:37.937 [main] INFO  o.s.c.alibaba.nacos.registry.NacosServiceRegistry - nacos registry, service-sms 172.16.11.16:8082 register finished
2022-10-19 17:46:37.945 [main] INFO  com.xzkj.smsService.SmsApplication - Started SmsApplication in 10.353 seconds (JVM running for 21.246)
2022-10-19 17:47:18.693 [main] INFO  com.xzkj.accessService.AccessApplication - The following profiles are active: dev
2022-10-19 17:47:20.386 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2022-10-19 17:47:20.392 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2022-10-19 17:47:20.483 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 29ms. Found 0 repository interfaces.
2022-10-19 17:47:21.319 [main] INFO  o.springframework.cloud.context.scope.GenericScope - BeanFactory id=9a295bcb-1f1b-32e3-9cb3-0d05f19b4501
2022-10-19 17:47:21.683 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'redisConfig' of type [com.xzkj.base.conf.RedisConfig$$EnhancerBySpringCGLIB$$1] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-10-19 17:47:22.026 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2022-10-19 17:47:22.810 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8888 (http)
2022-10-19 17:47:22.863 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8888"]
2022-10-19 17:47:22.864 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2022-10-19 17:47:22.865 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.27]
2022-10-19 17:47:23.122 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2022-10-19 17:47:23.123 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 4363 ms
2022-10-19 17:47:23.866 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService
2022-10-19 17:47:23.868 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'TaskExecutor'
2022-10-19 17:47:25.475 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService
2022-10-19 17:47:25.476 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'asyncPoolTaskExecutor'
2022-10-19 17:47:25.478 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService
2022-10-19 17:47:25.478 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'sendPoolTaskExecutor'
2022-10-19 17:47:25.586 [main] INFO  com.netflix.config.sources.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2022-10-19 17:47:25.600 [main] INFO  com.netflix.config.sources.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2022-10-19 17:47:28.300 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Initializing ExecutorService
2022-10-19 17:47:28.856 [main] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Attempting to connect to: [82.157.251.233:5672]
2022-10-19 17:47:29.275 [main] INFO  o.s.a.rabbit.connection.CachingConnectionFactory - Created new connection: rabbitConnectionFactory#1af85d11:0/SimpleConnection@4e05bdf4 [delegate=amqp://admin@82.157.251.233:5672/, localPort= 52412]
2022-10-19 17:47:35.512 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8888"]
2022-10-19 17:47:35.578 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8888 (http) with context path ''
2022-10-19 17:47:35.622 [main] INFO  o.s.c.alibaba.nacos.registry.NacosServiceRegistry - nacos registry, service-access 172.16.11.16:8888 register finished
2022-10-19 17:47:35.629 [main] INFO  com.xzkj.accessService.AccessApplication - Started AccessApplication in 20.346 seconds (JVM running for 33.661)
2022-10-19 17:47:59.860 [http-nio-8888-exec-2] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2022-10-19 17:47:59.867 [http-nio-8888-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2022-10-19 17:47:59.894 [http-nio-8888-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 26 ms
2022-10-19 17:47:59.963 [http-nio-8888-exec-2] INFO  com.xzkj.accessService.client.TestController - access.............
2022-10-19 17:48:00.490 [http-nio-8888-exec-2] INFO  com.netflix.config.ChainedDynamicProperty - Flipping property: service-sms.ribbon.ActiveConnectionsLimit to use NEXT property: niws.loadbalancer.availabilityFilteringRule.activeConnectionsLimit = 2147483647
2022-10-19 17:48:00.627 [http-nio-8888-exec-2] INFO  com.netflix.loadbalancer.BaseLoadBalancer - Client: service-sms instantiated a LoadBalancer: DynamicServerListLoadBalancer:{NFLoadBalancer:name=service-sms,current list of Servers=[],Load balancer stats=Zone stats: {},Server stats: []}ServerList:null
2022-10-19 17:48:00.648 [http-nio-8888-exec-2] INFO  c.n.loadbalancer.DynamicServerListLoadBalancer - Using serverListUpdater PollingServerListUpdater
2022-10-19 17:48:00.723 [http-nio-8888-exec-2] INFO  com.netflix.config.ChainedDynamicProperty - Flipping property: service-sms.ribbon.ActiveConnectionsLimit to use NEXT property: niws.loadbalancer.availabilityFilteringRule.activeConnectionsLimit = 2147483647
2022-10-19 17:48:00.727 [http-nio-8888-exec-2] INFO  c.n.loadbalancer.DynamicServerListLoadBalancer - DynamicServerListLoadBalancer for client service-sms initialized: DynamicServerListLoadBalancer:{NFLoadBalancer:name=service-sms,current list of Servers=[172.16.11.16:8082, 172.16.11.16:8081],Load balancer stats=Zone stats: {unknown=[Zone:unknown;	Instance count:2;	Active connections count: 0;	Circuit breaker tripped count: 0;	Active connections per server: 0.0;]
},Server stats: [[Server:172.16.11.16:8082;	Zone:UNKNOWN;	Total Requests:0;	Successive connection failure:0;	Total blackout seconds:0;	Last connection made:Thu Jan 01 08:00:00 CST 1970;	First connection made: Thu Jan 01 08:00:00 CST 1970;	Active Connections:0;	total failure count in last (1000) msecs:0;	average resp time:0.0;	90 percentile resp time:0.0;	95 percentile resp time:0.0;	min resp time:0.0;	max resp time:0.0;	stddev resp time:0.0]
, [Server:172.16.11.16:8081;	Zone:UNKNOWN;	Total Requests:0;	Successive connection failure:0;	Total blackout seconds:0;	Last connection made:Thu Jan 01 08:00:00 CST 1970;	First connection made: Thu Jan 01 08:00:00 CST 1970;	Active Connections:0;	total failure count in last (1000) msecs:0;	average resp time:0.0;	90 percentile resp time:0.0;	95 percentile resp time:0.0;	min resp time:0.0;	max resp time:0.0;	stddev resp time:0.0]
]}ServerList:org.springframework.cloud.alibaba.nacos.ribbon.NacosServerList@3f788120
2022-10-19 17:48:01.285 [http-nio-8082-exec-1] INFO  o.a.c.c.ContainerBase.[Tomcat].[localhost].[/base] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2022-10-19 17:48:01.287 [http-nio-8082-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2022-10-19 17:48:01.332 [http-nio-8082-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 45 ms
2022-10-19 17:48:01.661 [PollingServerListUpdater-0] INFO  com.netflix.config.ChainedDynamicProperty - Flipping property: service-sms.ribbon.ActiveConnectionsLimit to use NEXT property: niws.loadbalancer.availabilityFilteringRule.activeConnectionsLimit = 2147483647
2022-10-19 17:48:01.839 [http-nio-8082-exec-1] INFO  io.lettuce.core.EpollProvider - Starting without optional epoll library
2022-10-19 17:48:01.843 [http-nio-8082-exec-1] INFO  io.lettuce.core.KqueueProvider - Starting without optional kqueue library
2022-10-19 17:48:02.706 [http-nio-8082-exec-1] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-2} inited
2022-10-19 17:48:03.123 [http-nio-8082-exec-1] INFO  com.xzkj.smsService.controller.TStudentController - [TStudent(id=1, name=xpy, age=18)]
2022-10-19 17:48:03.378 [http-nio-8082-exec-1] INFO  com.xzkj.smsService.controller.TStudentController - 缓存值：yy
2022-10-19 17:48:19.621 [http-nio-8888-exec-3] INFO  com.xzkj.accessService.client.TestController - access.............
2022-10-19 17:48:30.474 [http-nio-8888-exec-4] INFO  com.xzkj.accessService.client.TestController - access.............
2022-10-19 17:48:30.519 [http-nio-8082-exec-2] INFO  com.xzkj.smsService.controller.TStudentController - [TStudent(id=1, name=xpy, age=18)]
2022-10-19 17:48:30.530 [http-nio-8082-exec-2] INFO  com.xzkj.smsService.controller.TStudentController - 缓存值：yy
2022-10-19 17:48:30.841 [http-nio-8888-exec-4] INFO  com.xzkj.accessService.client.TestController - 数据：{list=[{id=1, name=xpy, age=18}]}
2022-10-19 17:48:47.627 [http-nio-8888-exec-5] INFO  com.xzkj.accessService.client.TestController - access.............
2022-10-19 17:48:47.678 [http-nio-8888-exec-5] INFO  com.xzkj.accessService.client.TestController - 数据：{list=[{id=1, name=xpy, age=18}]}
2022-10-19 17:49:46.026 [http-nio-8888-exec-6] INFO  com.xzkj.accessService.client.TestController - access.............
2022-10-19 17:49:46.176 [http-nio-8082-exec-4] INFO  com.xzkj.smsService.controller.TStudentController - [TStudent(id=1, name=xpy, age=18)]
2022-10-19 17:49:46.192 [http-nio-8082-exec-4] INFO  com.xzkj.smsService.controller.TStudentController - 缓存值：yy
2022-10-19 17:49:46.211 [http-nio-8888-exec-6] INFO  com.xzkj.accessService.client.TestController - 数据：{list=[{id=1, name=xpy, age=18}]}
2022-10-19 17:49:57.820 [http-nio-8888-exec-7] INFO  com.xzkj.accessService.client.TestController - access.............
2022-10-19 17:49:57.985 [http-nio-8888-exec-7] INFO  com.xzkj.accessService.client.TestController - 数据：{list=[{id=1, name=xpy, age=18}]}
2022-10-19 17:50:04.949 [http-nio-8888-exec-8] INFO  com.xzkj.accessService.client.TestController - access.............
2022-10-19 17:50:04.976 [http-nio-8082-exec-6] INFO  com.xzkj.smsService.controller.TStudentController - [TStudent(id=1, name=xpy, age=18)]
2022-10-19 17:50:04.988 [http-nio-8082-exec-6] INFO  com.xzkj.smsService.controller.TStudentController - 缓存值：yy
2022-10-19 17:50:04.994 [http-nio-8888-exec-8] INFO  com.xzkj.accessService.client.TestController - 数据：{list=[{id=1, name=xpy, age=18}]}
2022-10-19 17:50:07.759 [http-nio-8888-exec-10] INFO  com.xzkj.accessService.client.TestController - access.............
2022-10-19 17:50:07.816 [http-nio-8888-exec-10] INFO  com.xzkj.accessService.client.TestController - 数据：{list=[{id=1, name=xpy, age=18}]}
2022-10-19 17:50:10.603 [http-nio-8888-exec-9] INFO  com.xzkj.accessService.client.TestController - access.............
2022-10-19 17:50:10.632 [http-nio-8082-exec-8] INFO  com.xzkj.smsService.controller.TStudentController - [TStudent(id=1, name=xpy, age=18)]
2022-10-19 17:50:10.644 [http-nio-8082-exec-8] INFO  com.xzkj.smsService.controller.TStudentController - 缓存值：yy
2022-10-19 17:50:10.652 [http-nio-8888-exec-9] INFO  com.xzkj.accessService.client.TestController - 数据：{list=[{id=1, name=xpy, age=18}]}
2022-10-19 17:50:30.590 [http-nio-8888-exec-1] INFO  com.xzkj.accessService.client.TestController - access.............
2022-10-19 17:50:30.637 [http-nio-8888-exec-1] INFO  com.xzkj.accessService.client.TestController - 数据：{list=[{id=1, name=xpy, age=18}]}
2022-10-19 17:51:01.720 [http-nio-8888-exec-2] INFO  com.xzkj.accessService.client.TestController - access.............
2022-10-19 17:51:01.767 [http-nio-8082-exec-10] INFO  com.xzkj.smsService.controller.TStudentController - [TStudent(id=1, name=xpy, age=18)]
2022-10-19 17:51:01.780 [http-nio-8082-exec-10] INFO  com.xzkj.smsService.controller.TStudentController - 缓存值：yy
2022-10-19 17:51:01.794 [http-nio-8888-exec-2] INFO  com.xzkj.accessService.client.TestController - 数据：{list=[{id=1, name=xpy, age=18}]}
2022-10-19 17:51:07.472 [http-nio-8888-exec-3] INFO  com.xzkj.accessService.client.TestController - access.............
2022-10-19 17:51:07.531 [http-nio-8888-exec-3] INFO  com.xzkj.accessService.client.TestController - 数据：{list=[{id=1, name=xpy, age=18}]}
2022-10-19 17:51:13.610 [http-nio-8888-exec-4] INFO  com.xzkj.accessService.client.TestController - access.............
2022-10-19 17:51:13.645 [http-nio-8082-exec-2] INFO  com.xzkj.smsService.controller.TStudentController - [TStudent(id=1, name=xpy, age=18)]
2022-10-19 17:51:13.655 [http-nio-8082-exec-2] INFO  com.xzkj.smsService.controller.TStudentController - 缓存值：yy
2022-10-19 17:51:13.662 [http-nio-8888-exec-4] INFO  com.xzkj.accessService.client.TestController - 数据：{list=[{id=1, name=xpy, age=18}]}
2022-10-19 17:51:15.901 [http-nio-8888-exec-5] INFO  com.xzkj.accessService.client.TestController - access.............
2022-10-19 17:51:15.953 [http-nio-8888-exec-5] INFO  com.xzkj.accessService.client.TestController - 数据：{list=[{id=1, name=xpy, age=18}]}
2022-10-19 17:51:20.595 [http-nio-8888-exec-6] INFO  com.xzkj.accessService.client.TestController - access.............
2022-10-19 17:51:20.633 [http-nio-8082-exec-4] INFO  com.xzkj.smsService.controller.TStudentController - [TStudent(id=1, name=xpy, age=18)]
2022-10-19 17:51:20.643 [http-nio-8082-exec-4] INFO  com.xzkj.smsService.controller.TStudentController - 缓存值：yy
2022-10-19 17:51:20.653 [http-nio-8888-exec-6] INFO  com.xzkj.accessService.client.TestController - 数据：{list=[{id=1, name=xpy, age=18}]}
2022-10-19 17:51:26.410 [http-nio-8888-exec-7] INFO  com.xzkj.accessService.client.TestController - access.............
2022-10-19 17:51:26.459 [http-nio-8888-exec-7] INFO  com.xzkj.accessService.client.TestController - 数据：{list=[{id=1, name=xpy, age=18}]}
2022-10-19 17:53:30.472 [SpringContextShutdownHook] INFO  o.s.c.alibaba.nacos.registry.NacosServiceRegistry - De-registering from Nacos Server now...
2022-10-19 17:53:30.494 [SpringContextShutdownHook] INFO  o.s.c.alibaba.nacos.registry.NacosServiceRegistry - De-registration finished.
2022-10-19 17:53:30.503 [SpringContextShutdownHook] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2022-10-19 17:53:30.548 [Thread-71] INFO  com.netflix.loadbalancer.PollingServerListUpdater - Shutting down the Executor Pool for PollingServerListUpdater
2022-10-19 17:53:30.689 [SpringContextShutdownHook] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-2} closing ...
2022-10-19 17:53:30.733 [SpringContextShutdownHook] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-2} closed
2022-10-19 17:53:30.734 [SpringContextShutdownHook] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closing ...
2022-10-19 17:53:30.736 [SpringContextShutdownHook] INFO  com.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
2022-10-19 17:53:31.186 [SpringContextShutdownHook] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Waiting for workers to finish.
2022-10-19 17:53:31.232 [SpringContextShutdownHook] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Successfully waited for workers to finish.
2022-10-19 17:53:31.667 [SpringContextShutdownHook] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Waiting for workers to finish.
2022-10-19 17:53:31.810 [SpringContextShutdownHook] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Successfully waited for workers to finish.
2022-10-19 17:53:32.202 [SpringContextShutdownHook] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Waiting for workers to finish.
2022-10-19 17:53:32.221 [SpringContextShutdownHook] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Successfully waited for workers to finish.
2022-10-19 17:53:32.638 [SpringContextShutdownHook] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Waiting for workers to finish.
2022-10-19 17:53:32.816 [SpringContextShutdownHook] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Successfully waited for workers to finish.
2022-10-19 17:53:32.864 [SpringContextShutdownHook] INFO  o.s.c.alibaba.nacos.registry.NacosServiceRegistry - De-registering from Nacos Server now...
2022-10-19 17:53:32.893 [SpringContextShutdownHook] INFO  o.s.c.alibaba.nacos.registry.NacosServiceRegistry - De-registration finished.
2022-10-19 17:53:32.904 [SpringContextShutdownHook] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'sendPoolTaskExecutor'
2022-10-19 17:53:32.905 [SpringContextShutdownHook] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'asyncPoolTaskExecutor'
2022-10-19 17:53:32.934 [SpringContextShutdownHook] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Shutdown ignored - container is not active already
2022-10-19 17:53:32.935 [SpringContextShutdownHook] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Shutdown ignored - container is not active already
2022-10-19 17:53:32.935 [SpringContextShutdownHook] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Shutdown ignored - container is not active already
2022-10-19 17:53:32.935 [SpringContextShutdownHook] INFO  o.s.a.r.listener.SimpleMessageListenerContainer - Shutdown ignored - container is not active already
2022-10-19 17:53:33.097 [SpringContextShutdownHook] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'TaskExecutor'
